label,os,is_mobile,country,pageviews
0,Windows,False,Taiwan,17
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,15
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,3
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,2
0,Windows,False,Taiwan,2
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,2
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,8
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,2
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,8
0,Windows,False,Taiwan,9
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,6
0,Windows,False,Taiwan,2
0,Windows,False,Taiwan,4
0,Windows,False,Taiwan,1
0,Windows,False,Taiwan,2
0,Chrome OS,False,Taiwan,1
0,Chrome OS,False,Taiwan,14
0,Chrome OS,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,9
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,5
0,Macintosh,False,Taiwan,7
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,13
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,4
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,4
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,6
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,18
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,8
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,10
0,Macintosh,False,Taiwan,10
1,Macintosh,False,Taiwan,13
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,15
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,10
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,8
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,4
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,13
0,Macintosh,False,Taiwan,3
1,Macintosh,False,Taiwan,15
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,15
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,4
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,6
0,Macintosh,False,Taiwan,10
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,23
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,6
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,10
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,9
0,Macintosh,False,Taiwan,7
0,Macintosh,False,Taiwan,17
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,23
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,9
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,5
0,Macintosh,False,Taiwan,6
1,Macintosh,False,Taiwan,14
0,Macintosh,False,Taiwan,5
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,43
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,12
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,32
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,26
0,Macintosh,False,Taiwan,49
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,8
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,13
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,14
0,Macintosh,False,Taiwan,16
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,6
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,33
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,23
0,Macintosh,False,Taiwan,19
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,29
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,4
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,4
0,Macintosh,False,Taiwan,3
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,4
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,7
0,Macintosh,False,Taiwan,29
0,Macintosh,False,Taiwan,35
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,5
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,12
0,Macintosh,False,Taiwan,27
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,23
0,Macintosh,False,Taiwan,22
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,6
0,Macintosh,False,Taiwan,6
0,Macintosh,False,Taiwan,2
0,Macintosh,False,Taiwan,13
0,Macintosh,False,Taiwan,32
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,10
0,Macintosh,False,Taiwan,9
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,4
0,Macintosh,False,Taiwan,1
0,Macintosh,False,Taiwan,1
0,Windows Phone,True,Taiwan,1
0,iOS,True,Turkey,5
0,iOS,True,Turkey,3
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,2
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,6
0,iOS,True,Turkey,1
0,iOS,True,Turkey,2
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,2
0,iOS,True,Turkey,1
0,iOS,True,Turkey,2
0,iOS,True,Turkey,9
0,iOS,True,Turkey,3
0,iOS,True,Turkey,1
0,iOS,True,Turkey,2
0,iOS,True,Turkey,8
0,iOS,True,Turkey,1
0,iOS,True,Turkey,2
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,3
0,iOS,True,Turkey,1
0,iOS,True,Turkey,2
0,iOS,True,Turkey,7
0,iOS,True,Turkey,2
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,16
0,iOS,True,Turkey,21
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,1
0,iOS,True,Turkey,3
0,iOS,True,Turkey,5
0,iOS,True,Turkey,2
0,iOS,True,Turkey,1
0,iOS,True,Turkey,15
0,iOS,True,Turkey,5
0,iOS,True,Turkey,2
0,Linux,False,Turkey,1
0,Linux,False,Turkey,1
0,Linux,False,Turkey,1
0,Linux,False,Turkey,1
0,Linux,False,Turkey,1
0,Linux,False,Turkey,1
0,Linux,False,Turkey,1
0,Linux,False,Turkey,3
0,Linux,False,Turkey,1
0,Linux,False,Turkey,1
0,Linux,False,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,4
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,3
0,Android,True,Turkey,2
0,Android,True,Turkey,3
0,Android,True,Turkey,1
0,Android,True,Turkey,8
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,5
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,6
0,Android,True,Turkey,1
0,Android,True,Turkey,3
0,Android,True,Turkey,1
0,Android,True,Turkey,5
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,5
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,6
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,19
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,3
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,3
0,Android,True,Turkey,2
0,Android,True,Turkey,2
0,Android,True,Turkey,10
0,Android,True,Turkey,4
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,10
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,2
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,4
0,Android,True,Turkey,7
0,Android,True,Turkey,1
0,Android,True,Turkey,5
0,Android,True,Turkey,3
0,Android,True,Turkey,8
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,2
0,Android,True,Turkey,2
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,7
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Android,True,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,3
0,Windows,False,Turkey,6
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,3
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,4
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,3
0,Windows,False,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,3
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,6
0,Windows,False,Turkey,2
0,Windows,False,Turkey,4
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,10
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,6
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,3
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,3
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,62
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,10
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,4
0,Windows,False,Turkey,1
0,Windows,False,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,4
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,5
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,True,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,4
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,5
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,5
0,Windows,False,Turkey,1
0,Windows,False,Turkey,4
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,3
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,39
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,24
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,5
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,3
0,Windows,False,Turkey,6
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,5
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,8
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,2
